scalerank,featurecla,geometry
1,Country,"POLYGON ((143.6480074403628 50.7476004095416, 144.6541475770857 48.97639069273748, 143.1739278505173 49.30655141865037, 142.5586682476501 47.861575018905, 143.5334924664041 46.83672801369249, 143.5052771343726 46.13790761980948, 142.7477006369739 46.74076487892646, 142.0920300640546 45.96675527605879, 141.906925083585 46.80592886004655, 142.018442824471 47.78013296161294, 141.9044446148351 48.85918854429957, 142.1358000022057 49.61516307229735, 142.1799833518153 50.95234243428192, 141.5940759624901 51.93543488220254, 141.6825460145737 53.30196645772887, 142.6069340354108 53.76214508728791, 142.2097489768155 54.22547597921695, 142.654786411713 54.36588084575388, 142.9146155132766 53.70457754171483, 143.2608476096321 52.74076040303913, 143.2352677756477 51.75666026468875, 143.6480074403628 50.7476004095416))"
1,Country,"POLYGON ((-6.788856573910806 52.26011790629244, -8.561616583683502 51.6693012558994, -9.97708574059024 51.82045482035304, -9.166282517930767 52.86462881124265, -9.688524542672383 53.88136261658536, -8.327987433291923 54.66451894796859, -7.572167934590993 55.13162221945498, -6.73384701173606 55.1728600124238, -5.661948614921926 54.55460317648377, -6.197884894220977 53.86756500916334, -6.032985398777498 53.15316417094431, -6.788856573910806 52.26011790629244))"
1,Country,"POLYGON ((12.69000613775563 55.60999095318087, 12.08999108241471 54.80001455343802, 11.04354332850431 55.36486379660417, 10.90391360845169 55.77995473898883, 12.37090416835338 56.11140737570892, 12.69000613775563 55.60999095318087))"
1,Country,"POLYGON ((-153.0063140533369 57.11584219016589, -154.0050902984581 56.73467682558106, -154.5164027577701 56.9927489284467, -154.6709928049711 57.4611957871725, -153.7627795074415 57.81657461204375, -153.2287294179212 57.96896841087244, -152.5647906158351 57.90142731386698, -152.1411472239064 57.59105866152208, -153.0063140533369 57.11584219016589))"
1,Country,"POLYGON ((-3.005004848635195 58.63500010846624, -4.073828497728016 57.55302480735523, -3.055001796877661 57.69001902936094, -1.959280564776833 57.68479970969949, -2.219988165689387 56.87001740175353, -3.119003058271119 55.97379303651547, -2.085009324543051 55.90999848085119, -1.114991013992238 54.6249864772654, -0.430484991854115 54.46437612570216, 0.184981316742125 53.32501414653095, 0.469976840831777 52.92999949809189, 1.681530795914824 52.739520168664, 1.559987827164292 52.09999848083609, 1.050561557630999 51.80676056579568, 1.449865349950301 51.28942780212188, 0.550333693045673 50.76573883727607, -0.78751746255864 50.77498891865631, -2.489997524414463 50.50001862243124, -2.956273972983951 50.6968799912471, -3.617448085942328 50.22835561787272, -4.542507900399158 50.34183706318566, -5.245023159191049 49.95999990498117, -5.776566941745301 50.15967763935691, -4.309989793301924 51.21000112568916, -3.414850633142038 51.42600861266916, -4.984367234710788 51.59346609151098, -5.267295701508885 51.99140045837467, -4.222346564134853 52.30135569926136, -4.770013393564113 52.84000499125554, -4.579999152026915 53.49500377055509, -3.092079637047021 53.40444082296355, -2.945008510744373 53.9849997015466, -3.630005458989331 54.61501292583301, -4.844169073903004 54.79097117778693, -5.082526617849226 55.06160065369937, -4.719112107756644 55.50847260194328, -5.047980922862138 55.78398550070744, -5.58639767091114 55.31114614523682, -5.644998745130181 56.27501496034481, -6.149980841486354 56.78500967063346, -5.786824713555205 57.81884837506456, -5.009998745127575 58.63001333275005, -4.211494513353585 58.55084503847905, -3.005004848635195 58.63500010846624))"
1,Country,"POLYGON ((-165.5791641917336 59.90998688418756, -166.1927701487673 59.75444082298907, -166.848337368822 59.94140615502104, -167.4552770660901 60.21306915957948, -166.4677921214247 60.38416982689787, -165.6744296946637 60.29360687930634, -165.5791641917336 59.90998688418756))"
1,Country,"POLYGON ((-79.26582000000001 62.158675, -79.65752000000001 61.63308, -80.09956 61.71810000000013, -80.36215 62.01649, -80.315395 62.08556500000012, -79.92939 62.3856, -79.52002 62.36371, -79.26582000000001 62.158675))"
1,Country,"POLYGON ((-81.89824999999988 62.7108, -83.06856999999999 62.15922000000012, -83.77461999999989 62.18231, -83.99366999999999 62.4528, -83.25048 62.91409000000013, -81.87699000000001 62.90458, -81.89824999999988 62.7108))"
1,Country,"POLYGON ((-171.7316568675394 63.78251536727592, -171.1144335602453 63.59219106714491, -170.4911124339407 63.6949754909736, -169.6825054596536 63.43111562769124, -168.6894394603007 63.29750621200051, -168.7719408844547 63.18859813094545, -169.5294398672052 62.9769314642779, -170.290556200216 63.19443756779455, -170.671385667991 63.37582184513897, -171.5530631175388 63.31778921167509, -171.7911106028913 63.40584585230059, -171.7316568675394 63.78251536727592))"
1,Country,"POLYGON ((-85.16130794954995 65.6572846543929, -84.97576371940588 65.21751821558891, -84.46401201041942 65.37177236598026, -83.88262630891967 65.10961782496364, -82.7875768704387 64.76669302027469, -81.64201371939265 64.45513580998696, -81.55344031444437 63.97960928003724, -80.81736121287886 64.0574856635011, -80.10345130076652 63.7259813503486, -80.9910198635956 63.41124603947489, -82.54717810741701 63.65172231714524, -83.10879757356506 64.10187571883981, -84.10041663281388 63.5697118190981, -85.52340471061905 63.0523790554241, -85.8667687649824 63.63725291610356, -87.22198320183665 63.54123810490515, -86.35275977247127 64.03583323837071, -86.22488644076515 64.82291697860828, -85.88384782585479 65.73877838811705, -85.16130794954995 65.6572846543929))"
1,Country,"POLYGON ((-14.50869544112913 66.45589223903139, -14.73963741704154 65.80874827744037, -13.60973222497969 65.12667104761994, -14.90983374679482 64.36408193628864, -17.79443803554335 63.67874909123393, -18.65624589687496 63.49638296167583, -19.97275468594273 63.64363495549154, -22.76297197111009 63.96017894149537, -21.7784842595176 64.40211579045547, -23.95504391121906 64.89112986923348, -22.1844026351703 65.08496816676032, -22.22742326505323 65.37859365504275, -24.32618404793922 65.61118927678845, -23.65051469572307 66.26251902939524, -22.13492245125082 66.4104686550468, -20.57628373867948 65.73211212835153, -19.05684160000158 66.27660085719489, -17.79862382655901 65.99385325790976, -16.16781897629204 66.5267923041358, -14.50869544112913 66.45589223903139))"
1,Country,"POLYGON ((-75.86588 67.14886, -76.98687 67.09873, -77.2364 67.58809000000011, -76.81166 68.14856000000012, -75.89521000000001 68.28721, -75.11450000000001 68.01036000000001, -75.10333 67.58202, -75.21597 67.44425, -75.86588 67.14886))"
1,Country,"POLYGON ((-175.01425 66.58435, -174.33983 66.3355600000001, -174.57182 67.06219, -171.85731 66.91307999999999, -169.89958 65.97723999999999, -170.89107 65.54139000000001, -172.53025 65.43791, -172.555 64.46079, -172.95533 64.25269, -173.89184 64.2826, -174.65392 64.63124999999999, -175.98353 64.92288000000001, -176.20716 65.35666999999999, -177.22266 65.52024, -178.35993 65.39052, -178.90332 65.74044000000001, -178.68611 66.11211, -179.88377 65.87456, -179.43268 65.40411, -180 64.97970870219845, -180 68.96363636363645, -177.55 68.20000000000013, -174.92825 67.20589, -175.01425 66.58435))"
1,Country,"POLYGON ((-95.64768120380043 69.10769035832178, -96.26952120380059 68.75704035832175, -97.61740120380057 69.06003035832171, -98.43180120380055 68.95070035832171, -99.79740120380055 69.40003035832171, -98.91740120380055 69.71003035832189, -98.21826120380061 70.14354035832184, -97.15740120380048 69.86003035832189, -96.55740120380045 69.68003035832177, -96.25740120380044 69.49003035832177, -95.64768120380043 69.10769035832178))"
1,Country,"POLYGON ((180.0000000000001 70.83219920854668, 178.9034250000001 70.78113999999999, 178.7253 71.0988, 180.0000000000001 71.51571433642826, 180.0000000000001 70.83219920854668))"
1,Country,"POLYGON ((-178.69378 70.89302000000001, -180 70.83219920854668, -180 71.51571433642826, -179.87187 71.55762, -179.02433 71.55553, -177.577945 71.26948, -177.663575 71.13276999999999, -178.69378 70.89302000000001))"
